Convergence Time,Periodic,Block,Bee Hive,Loaf,Boat,Ship,Tub,Pond,Long Boat,Ship Tie,Barge,Blinker,Eater,Hat,Integral,Boat Tie,Loop,Elevener,Mirrored Table,Sesquihat,Fourteener,Paperclip,Moose Antlers,Mirrored Cap,Scorpion,Twin Hat,Spiral,Toad,Beacon,Glider,Catfish
5744,True,56,30,10,11,2,3,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,True,72,39,7,8,0,4,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3172,True,60,40,12,12,3,2,4,2,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1483,True,63,42,10,12,0,1,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1903,True,73,34,9,12,1,2,2,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3481,True,81,40,10,7,2,1,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4311,True,75,34,8,7,1,4,3,2,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,True,73,41,13,9,2,5,2,1,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1548,True,62,37,13,13,3,5,5,0,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,True,68,44,11,7,2,3,2,2,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,True,70,39,17,8,2,3,2,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,True,68,57,9,6,3,2,6,3,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,True,64,47,6,9,2,3,3,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2859,True,76,38,11,8,1,2,2,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,True,69,45,16,9,2,5,2,0,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,True,77,43,9,10,0,6,1,1,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1757,True,57,47,17,9,0,2,1,1,2,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
7417,True,59,29,12,13,4,4,2,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,True,62,37,13,7,0,0,3,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,True,61,39,12,14,1,7,4,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1129,True,67,49,12,14,0,3,0,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3167,True,66,44,10,12,0,3,2,1,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,True,52,49,11,10,3,1,1,1,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2196,True,55,37,8,13,0,5,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1529,True,52,37,13,15,2,4,2,1,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
3180,True,54,47,15,16,3,2,1,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667,True,59,42,9,14,2,5,1,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,True,81,36,9,7,1,4,3,2,0,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4204,True,80,41,17,11,0,5,4,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3425,True,71,52,18,15,3,1,1,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3704,True,78,53,11,11,1,5,2,0,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,True,69,49,13,9,2,7,3,1,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2851,True,66,42,18,7,3,1,3,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,True,84,37,11,15,0,1,2,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2757,True,69,40,10,14,1,1,5,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2489,True,66,31,12,10,2,5,3,2,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2056,True,74,29,15,19,1,1,2,2,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,True,59,46,13,7,0,0,4,0,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5107,True,61,36,13,9,3,1,1,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,True,74,39,16,11,2,1,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4102,True,76,34,8,13,3,1,3,1,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4577,True,63,49,15,14,1,3,3,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1866,True,59,32,9,9,2,4,2,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,True,61,44,13,11,2,1,1,2,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5342,True,75,51,9,16,0,0,2,1,2,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9522,True,63,39,9,11,2,2,3,1,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2273,True,73,37,13,5,1,3,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6119,True,61,57,11,5,1,1,4,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3062,True,74,37,18,10,2,5,2,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3211,True,66,45,17,13,4,1,1,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4234,True,69,43,16,14,2,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,True,74,35,8,12,1,2,5,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,True,77,36,13,9,3,3,2,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,True,59,43,13,5,1,4,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,True,66,51,7,14,4,5,1,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,True,73,40,13,7,0,2,2,0,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2665,True,60,39,13,17,0,2,2,2,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3121,True,74,39,18,8,4,4,2,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,True,71,53,9,10,3,3,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,True,65,39,14,13,2,1,6,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,True,58,40,13,16,3,1,6,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
1991,True,58,37,9,15,3,2,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,True,76,44,12,15,4,4,1,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3951,True,73,40,13,4,1,3,2,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2309,True,74,34,7,16,4,0,2,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,True,76,56,7,6,2,3,2,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2499,True,65,39,7,9,1,1,4,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1859,True,66,60,10,9,1,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,True,75,52,10,10,1,3,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,True,82,34,10,9,2,2,6,1,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1893,True,73,35,14,10,1,5,6,1,0,0,70,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
3891,True,60,41,14,18,1,3,1,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,True,60,58,14,12,4,2,1,2,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,True,62,30,11,14,0,2,3,2,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2646,True,78,33,8,11,1,2,5,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729,True,61,34,16,13,4,7,0,1,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,True,52,38,9,8,2,5,1,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2577,True,91,41,15,10,0,1,7,1,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,True,68,26,15,9,3,4,2,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,True,61,41,10,12,1,1,2,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2221,True,69,36,9,8,1,2,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,True,80,27,19,6,2,3,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1963,True,63,35,9,12,2,2,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2427,True,58,45,8,7,1,2,1,0,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,True,54,45,14,5,0,2,3,0,2,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2333,True,78,43,11,13,3,3,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1055,True,52,32,12,9,1,5,2,2,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,True,71,43,11,12,1,3,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2835,True,65,59,11,9,1,1,3,0,2,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,True,68,34,8,11,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2759,True,66,33,13,10,1,3,2,2,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2935,True,69,36,3,13,0,5,1,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2658,True,72,43,15,10,1,5,3,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2231,True,72,42,7,12,1,4,2,1,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3843,True,73,33,9,13,0,4,2,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2921,True,76,32,20,12,2,0,3,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
4671,True,57,31,16,12,3,2,4,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2644,True,74,43,11,13,1,4,2,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,True,63,30,10,10,1,1,1,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2305,True,78,31,7,11,1,0,1,0,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2195,True,65,45,13,8,2,3,1,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,True,76,29,13,10,0,4,1,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1341,True,70,34,14,14,0,2,1,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1284,True,74,45,11,8,3,2,2,1,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2170,True,76,49,7,14,2,0,1,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,True,61,39,12,7,1,2,1,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3394,True,79,45,12,11,3,5,4,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3240,True,65,36,11,15,1,4,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1999,True,70,42,11,9,2,0,2,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4876,True,76,35,13,15,3,2,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,True,73,55,13,14,3,2,1,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2468,True,74,49,15,16,1,3,2,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,True,76,39,18,7,2,3,4,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,True,64,46,8,10,0,4,4,0,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3827,True,63,46,9,10,1,2,3,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1480,True,63,38,13,9,5,7,3,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,True,85,38,16,10,1,5,3,1,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3412,True,72,49,9,17,0,2,6,0,2,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1397,True,60,35,13,14,1,2,1,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3866,True,72,48,11,12,2,5,1,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2247,True,69,54,12,7,0,3,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2995,True,69,31,13,10,0,3,3,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,True,66,46,10,13,3,3,2,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3412,True,65,42,19,10,1,1,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1672,True,65,48,18,8,0,2,5,0,2,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7277,True,69,48,18,9,3,4,3,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10729,True,62,43,14,16,2,1,1,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,True,72,43,13,11,2,2,3,2,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,True,75,41,12,14,3,3,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,True,68,53,12,8,0,1,5,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2548,True,79,33,14,16,2,3,2,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,True,76,31,10,16,0,5,2,0,2,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1657,True,68,36,11,15,0,2,1,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3840,True,69,51,14,18,3,2,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2424,True,62,42,11,14,1,4,3,1,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1356,True,69,40,13,7,3,2,2,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8395,True,72,28,12,15,5,3,1,2,0,1,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3824,True,72,31,17,10,2,4,2,3,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3423,True,61,37,10,8,4,2,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3804,True,64,49,16,7,1,1,1,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,True,72,45,8,10,1,1,2,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3136,True,56,50,14,16,2,2,1,1,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2198,True,76,38,9,16,2,2,3,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3904,True,56,46,10,11,2,5,3,2,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6841,True,85,36,17,7,3,1,1,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
602,True,61,37,17,8,3,2,3,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2380,True,62,45,10,12,2,5,3,2,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4530,True,62,42,12,12,4,3,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,True,77,34,11,9,2,1,2,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,True,72,34,9,14,3,3,6,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4797,True,67,46,14,9,2,0,3,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,True,79,28,11,9,2,0,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5823,True,59,53,14,13,1,5,1,1,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4626,True,81,49,12,9,1,5,1,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2876,True,64,39,14,8,5,0,2,0,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,True,62,40,12,12,3,1,2,2,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2896,True,65,60,14,13,0,2,3,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7141,True,56,44,10,4,0,4,3,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3412,True,70,41,16,8,4,1,1,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3784,True,83,49,10,9,2,1,1,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,True,69,40,13,15,0,2,3,2,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,True,64,41,5,16,4,1,2,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7471,True,69,47,13,14,2,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,True,58,38,5,13,2,0,3,1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10266,True,64,36,16,13,1,1,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2569,True,76,38,7,9,0,4,3,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3206,True,74,42,15,20,0,4,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,True,67,34,11,11,3,4,5,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2149,True,70,35,14,11,0,2,1,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,True,74,46,14,18,2,0,2,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2611,True,63,33,11,12,2,3,2,1,0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,True,62,52,13,11,0,1,1,1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4726,True,66,41,11,14,6,3,1,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2033,True,68,32,14,7,3,4,3,1,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,True,60,30,15,9,2,2,4,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2972,True,76,33,20,17,1,2,3,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4113,True,82,25,12,11,1,4,1,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,True,69,33,14,13,2,2,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3642,True,70,42,11,14,2,3,1,1,0,0,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2554,True,71,30,8,12,1,3,2,2,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2214,True,73,39,7,12,0,3,3,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2223,True,68,35,8,11,2,0,6,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,True,80,29,14,10,3,4,1,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2213,True,63,56,20,16,5,2,2,1,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,True,72,46,17,11,3,2,1,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1971,True,71,40,12,15,1,0,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,True,74,36,7,7,0,5,3,1,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3436,True,64,23,9,7,3,3,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1929,True,70,55,18,12,0,4,1,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3859,True,65,22,11,10,2,7,7,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3829,True,63,65,9,13,3,2,3,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2917,True,58,40,10,12,3,4,1,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
