Convergence Time,Periodic,Block,Bee Hive,Loaf,Boat,Ship,Tub,Pond,Long Boat,Ship Tie,Barge,Blinker,Eater,Hat,Integral,Boat Tie,Loop,Elevener,Mirrored Table,Sesquihat,Fourteener,Paperclip,Moose Antlers,Mirrored Cap,Scorpion,Twin Hat,Spiral,Toad,Beacon,Glider,Catfish
6132,True,294,163,46,58,2,2,9,2,0,0,230,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
6999,True,285,162,48,47,7,6,12,2,0,2,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
4022,True,255,179,57,47,4,8,8,4,1,0,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3465,True,260,166,45,33,4,11,11,6,2,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
4235,True,251,172,54,31,5,6,6,3,0,1,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
9297,True,232,148,57,52,3,15,17,5,1,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
4387,True,250,169,55,42,7,10,6,5,0,1,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
5627,True,272,154,40,50,7,14,10,1,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
6008,True,295,160,54,57,5,9,12,4,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
4051,True,275,144,48,43,10,5,13,1,1,0,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3128,True,277,132,56,41,1,11,7,2,3,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
5449,True,254,159,52,44,6,10,10,3,4,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2783,True,275,148,57,41,8,9,9,0,0,1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
4452,True,271,164,62,44,8,9,9,4,1,1,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8645,True,284,142,54,46,9,10,10,3,3,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3644,True,258,151,42,53,13,14,10,1,2,2,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
4521,True,283,172,42,40,6,8,11,5,0,1,277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
4083,True,276,176,42,59,2,10,8,3,2,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4700,True,278,153,41,53,3,22,11,4,2,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
4241,True,253,165,71,33,10,11,9,3,0,2,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8821,True,270,169,38,58,5,8,10,2,2,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2929,True,268,150,53,47,3,9,9,4,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
3779,True,282,150,55,49,5,10,9,2,1,0,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7425,True,259,173,44,46,7,17,13,5,0,1,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
3495,True,260,193,51,42,8,12,8,4,2,1,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
9643,True,267,183,49,41,11,5,13,3,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
3289,True,281,143,52,44,8,12,15,5,0,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
5237,True,263,160,51,41,3,11,9,1,3,1,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
7827,True,276,142,49,59,5,7,8,5,0,1,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2973,True,293,174,51,46,8,9,3,4,1,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
6000,True,280,137,40,46,5,11,6,2,1,2,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
6625,True,261,139,50,41,4,7,9,1,1,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
5142,True,268,155,35,53,9,15,13,3,4,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5421,True,253,159,43,54,7,13,7,3,1,1,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3665,True,286,145,32,41,3,14,8,1,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7462,True,256,166,48,50,3,13,5,3,4,2,287,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
4889,True,267,184,51,40,4,13,15,3,2,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5327,True,265,182,52,52,3,9,6,1,2,1,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
3954,True,278,182,61,38,8,6,15,3,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7358,True,268,166,57,51,6,6,8,4,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,True,286,161,47,37,4,7,10,3,0,1,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
8945,True,242,139,63,32,11,12,7,2,0,1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3770,True,291,154,48,56,5,14,6,3,4,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
5521,True,282,158,49,40,7,7,12,2,2,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
4474,True,274,164,61,56,7,14,9,1,1,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
7377,True,258,163,64,48,6,14,9,4,0,2,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
3337,True,277,168,43,62,2,12,9,1,0,2,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
5856,True,293,151,52,53,7,13,5,5,0,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3744,True,292,142,46,40,5,7,11,2,2,0,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5325,True,254,147,58,40,6,6,13,5,1,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4423,True,256,187,52,44,8,11,9,2,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2875,True,272,169,46,51,10,20,11,2,4,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0
5835,True,282,164,60,48,7,9,8,4,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
5837,True,273,159,48,48,6,9,9,2,1,0,301,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0
7834,True,268,162,51,49,6,10,10,9,1,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8231,True,273,144,49,49,9,16,7,4,2,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
3928,True,283,178,50,48,4,11,6,6,0,0,238,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0
5408,True,286,158,30,63,7,13,5,2,1,1,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
5440,True,262,153,36,47,9,12,15,3,1,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3181,True,273,173,42,38,3,10,12,2,3,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
