Convergence Time,Periodic,Block,Bee Hive,Loaf,Boat,Ship,Tub,Pond,Long Boat,Ship Tie,Barge,Blinker,Eater,Hat,Integral,Boat Tie,Loop,Elevener,Mirrored Table,Sesquihat,Fourteener,Paperclip,Moose Antlers,Mirrored Cap,Scorpion,Twin Hat,Spiral,Toad,Beacon,Glider,Catfish
1597,False,103,54,12,12,5,4,1,1,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,False,96,50,15,27,2,3,3,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5072,False,119,63,22,14,4,1,4,1,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4021,False,125,64,18,15,5,3,2,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4488,False,133,61,18,13,1,2,1,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2396,False,103,50,16,16,1,1,6,0,2,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3711,False,109,40,18,20,1,4,3,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,False,79,62,18,21,0,5,5,1,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1903,False,112,56,17,19,1,2,6,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,False,87,53,27,19,3,2,2,0,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
1409,False,114,49,14,21,1,3,2,1,1,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
1845,False,111,39,20,20,2,4,6,1,1,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,False,106,54,19,13,2,4,4,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,False,128,55,18,19,2,4,3,5,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3188,False,115,58,18,22,2,5,3,2,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2653,False,87,49,23,20,2,5,4,1,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4153,False,89,71,14,15,1,2,5,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2048,False,111,76,24,17,0,2,11,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2547,False,109,73,16,18,1,5,3,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,False,112,64,15,16,3,5,4,0,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2980,False,96,69,10,16,2,3,3,0,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3256,False,95,61,13,19,3,4,0,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3221,False,122,64,26,12,1,4,4,1,0,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2415,False,95,55,20,14,2,1,5,2,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2462,False,117,59,19,19,4,7,2,3,2,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2406,False,97,64,15,16,4,4,5,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3779,False,102,54,19,18,1,2,4,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
5417,False,87,59,16,19,2,5,6,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
2938,False,101,59,29,14,2,3,2,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2711,False,104,56,17,20,1,3,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5168,False,128,65,17,16,2,7,4,1,2,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1612,False,104,72,19,11,2,4,4,1,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2104,False,110,61,9,15,2,2,3,3,0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,False,102,49,19,20,3,2,1,2,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3128,False,98,63,13,15,5,1,3,3,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1608,False,100,72,16,16,3,3,1,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,False,93,50,19,16,6,1,2,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1959,False,98,76,24,13,4,2,3,1,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5235,False,99,65,19,19,1,5,4,2,2,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,False,117,59,13,18,4,3,1,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1178,False,101,54,22,16,3,5,2,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,False,113,51,22,17,1,4,3,1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
1378,False,100,57,22,28,0,6,3,2,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,False,107,49,15,21,2,4,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
2022,False,92,59,25,15,2,6,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3435,False,117,43,15,21,5,4,2,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,False,103,62,19,13,2,2,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2999,False,79,57,16,19,6,4,4,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
