Convergence Time,Periodic,Block,Bee Hive,Loaf,Boat,Ship,Tub,Pond,Long Boat,Ship Tie,Barge,Blinker,Eater,Hat,Integral,Boat Tie,Loop,Elevener,Mirrored Table,Sesquihat,Fourteener,Paperclip,Moose Antlers,Mirrored Cap,Scorpion,Twin Hat,Spiral,Toad,Beacon,Glider,Catfish
1751,False,65,50,13,14,1,1,1,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,False,64,41,20,19,3,5,1,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3275,False,67,46,11,14,1,3,5,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,False,70,46,11,11,2,2,4,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,False,71,45,12,11,0,2,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2316,False,54,36,16,16,3,4,3,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1243,False,79,39,22,9,6,3,5,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2067,False,82,51,17,14,2,2,2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,False,61,48,19,9,5,5,2,0,0,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2370,False,75,32,12,11,1,1,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,False,58,35,14,15,1,4,2,2,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,False,67,42,14,11,1,1,2,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,False,69,36,6,9,1,1,1,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,False,67,42,12,16,3,0,2,0,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,False,84,48,17,12,2,4,5,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
952,False,58,34,15,16,1,5,3,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1483,False,80,41,14,16,1,2,5,1,0,0,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2224,False,89,40,17,13,2,3,0,2,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1956,False,63,43,16,15,2,3,1,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1307,False,96,38,20,7,2,3,4,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,False,73,45,19,8,0,1,1,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4092,False,84,45,12,7,3,3,5,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1296,False,83,37,11,18,4,3,4,2,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1867,False,53,44,18,14,2,4,3,2,2,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2067,False,79,33,16,13,1,2,2,1,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2733,False,92,56,12,13,0,3,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3619,False,88,40,11,7,2,2,2,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,False,85,37,9,10,0,3,2,2,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,False,70,51,13,14,3,1,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,False,78,49,15,12,0,4,1,0,2,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,False,85,37,13,11,3,0,0,1,0,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3087,False,73,40,12,12,2,4,3,3,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1418,False,79,38,13,11,0,4,5,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
903,False,66,42,20,6,2,3,5,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,False,72,26,17,10,3,3,4,1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,False,63,43,8,13,3,2,6,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3841,False,68,34,9,9,0,4,3,2,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2444,False,69,30,13,10,0,1,1,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1829,False,72,26,19,9,5,1,2,2,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1589,False,72,37,13,16,1,1,1,2,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
813,False,68,47,9,13,3,2,2,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,False,78,50,13,8,4,1,2,1,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1444,False,78,50,12,7,4,1,2,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,False,57,38,16,6,3,2,1,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1384,False,82,42,15,12,1,3,3,0,0,0,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3108,False,65,52,18,10,0,1,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,False,62,27,11,11,0,2,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1778,False,66,34,13,10,1,3,2,0,2,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,False,70,34,11,13,5,2,1,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2360,False,79,38,9,16,2,3,2,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1635,False,76,41,16,20,1,1,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1081,False,77,44,8,15,1,2,3,3,1,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,False,74,55,12,10,0,4,1,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3317,False,63,62,13,15,1,3,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2285,False,57,26,21,3,2,3,4,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,False,85,42,17,17,5,3,2,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4022,False,79,30,10,12,1,0,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1664,False,74,54,16,8,2,6,5,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2172,False,74,45,9,7,2,3,4,2,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,False,73,47,13,11,4,2,1,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1403,False,79,33,12,14,2,1,3,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366,False,79,48,15,19,2,1,1,0,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1274,False,83,30,10,17,0,5,2,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1364,False,62,39,14,9,0,1,2,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1393,False,63,37,12,11,1,4,3,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2534,False,67,53,11,11,3,2,4,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1311,False,52,33,11,11,1,4,1,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2952,False,66,50,13,12,2,4,3,2,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1752,False,77,40,13,11,0,8,2,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,False,52,49,16,9,2,2,2,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1815,False,84,28,17,9,2,4,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1339,False,81,38,10,10,1,3,6,1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1143,False,71,53,11,7,3,2,3,1,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
1590,False,69,35,12,16,1,2,2,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2786,False,67,35,15,8,3,4,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,False,79,34,16,5,1,3,2,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2354,False,78,37,10,13,1,5,3,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1699,False,65,43,12,8,5,1,0,1,2,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3506,False,70,55,17,13,3,3,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1165,False,92,40,15,11,3,1,2,0,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,False,76,37,14,9,1,2,3,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,False,75,41,13,4,2,4,8,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2317,False,77,41,15,13,0,1,1,1,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3622,False,77,43,7,10,0,4,2,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1496,False,80,48,17,14,1,2,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1690,False,54,33,14,11,1,4,3,0,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,False,74,31,20,7,1,7,2,1,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2283,False,66,31,15,8,3,4,1,2,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783,False,67,46,7,17,1,3,3,2,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,False,72,50,18,14,1,1,2,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2042,False,67,51,14,16,4,0,2,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2241,False,86,32,10,14,4,2,1,2,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2377,False,72,46,16,15,2,3,4,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,False,73,42,14,9,3,1,6,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,False,59,43,13,9,0,2,4,2,0,1,76,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
2858,False,66,49,16,6,1,2,2,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3261,False,74,51,14,12,1,2,3,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1393,False,76,39,10,19,1,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1858,False,70,46,10,11,2,0,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,False,74,42,9,12,3,2,1,2,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,False,78,56,6,10,1,3,1,1,0,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1387,False,80,29,11,11,3,4,8,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2148,False,81,30,13,12,3,3,4,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1395,False,53,51,20,13,2,2,1,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,False,71,30,8,26,3,4,5,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
3014,False,89,37,15,13,5,4,4,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,False,55,54,10,9,3,1,3,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
999,False,83,37,15,12,1,2,3,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2463,False,65,38,14,7,2,1,3,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1266,False,83,41,12,8,1,4,3,3,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,False,74,56,12,13,0,3,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3545,False,70,27,11,7,2,0,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2289,False,75,33,19,16,1,2,1,1,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1630,False,79,35,12,13,2,2,3,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2876,False,71,31,14,9,3,4,2,2,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4700,False,71,39,18,11,1,2,1,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2348,False,51,35,16,14,1,3,3,1,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,False,85,40,10,11,0,5,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5403,False,69,49,10,13,3,1,2,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,False,72,46,17,14,1,2,1,2,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1968,False,79,51,11,9,2,1,2,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1382,False,76,31,16,10,3,0,2,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,False,70,38,14,12,1,3,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,False,64,46,7,22,1,7,2,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1418,False,66,29,15,11,3,3,4,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,False,66,39,13,10,1,3,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,False,77,41,14,11,2,3,2,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
940,False,67,47,16,10,1,4,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,False,91,34,21,12,2,5,1,0,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1503,False,74,48,11,10,2,1,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,False,81,39,18,12,1,1,2,0,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,False,68,35,11,11,0,3,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
2834,False,92,51,13,6,3,5,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,False,56,42,14,15,2,1,3,1,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
821,False,65,45,17,15,0,3,4,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,False,76,33,13,6,2,3,2,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1875,False,83,39,12,11,1,4,4,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1653,False,75,46,19,13,2,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2176,False,71,46,11,13,3,2,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,False,69,45,17,7,0,3,1,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3213,False,71,21,16,15,1,1,2,1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4461,False,65,37,12,12,3,4,1,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4237,False,70,31,11,12,0,6,3,1,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2303,False,75,27,10,15,1,5,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1541,False,72,39,8,17,3,1,1,1,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2128,False,51,50,12,15,2,3,5,0,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,False,78,55,14,7,4,6,0,0,0,2,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,False,88,34,15,5,2,7,1,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
989,False,76,34,12,13,1,1,1,1,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3347,False,61,45,7,19,1,1,7,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2558,False,71,40,14,18,2,3,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,False,70,39,18,13,0,1,4,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2170,False,73,33,7,11,1,2,2,1,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,False,90,32,13,11,1,2,3,2,0,0,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,False,83,39,15,13,1,2,2,2,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,False,65,50,15,15,3,4,0,0,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5037,False,75,37,10,7,3,0,3,2,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,False,91,34,13,13,1,5,3,2,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1368,False,64,34,15,9,1,2,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1374,False,79,48,9,10,1,3,4,0,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,False,85,43,16,11,2,1,1,2,2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1644,False,66,40,18,17,2,0,3,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1638,False,66,41,18,5,2,3,1,1,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,False,63,47,15,17,2,3,2,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2247,False,87,30,15,13,4,2,4,0,2,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,False,77,37,14,11,1,0,1,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2208,False,74,48,13,8,0,1,3,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6146,False,81,40,4,14,0,3,4,1,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,False,77,37,17,13,2,1,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,False,79,43,10,10,1,6,1,0,0,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,False,74,32,15,11,3,4,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2482,False,68,30,15,10,0,2,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3809,False,76,35,7,18,1,4,0,0,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2573,False,81,42,10,9,3,3,1,2,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3473,False,68,48,15,13,2,1,5,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,False,68,49,9,10,1,1,2,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2451,False,79,39,10,7,1,4,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4723,False,63,45,11,16,1,1,1,2,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869,False,91,25,17,16,0,5,2,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1906,False,77,39,9,8,3,4,0,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1250,False,70,48,13,15,5,1,1,1,0,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1413,False,61,42,11,16,1,1,3,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4342,False,72,31,11,7,1,3,2,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2470,False,74,44,8,11,3,1,2,2,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,False,78,41,13,15,1,7,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2329,False,80,39,12,11,3,3,4,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,False,77,46,12,10,0,1,4,1,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,False,69,53,11,15,1,2,2,1,0,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1315,False,81,37,8,10,1,2,2,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
